positionName,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,positionLables,createTime,city,district,businessZones,salary,workYear,jobNature,education,positionAdvantage
.net开发工程师,广州雳德信息科技有限公司,50-150人,"移动互联网,其他",未融资,开发|测试|运维类,后端开发,C#|.NET,"['.NET', 'MySQL']",2020-09-02 16:20:23,广州,天河区,,15k-18k,5-10年,全职,本科,加班补贴，大平台，央企上班，牛人多多
安卓开发工程师,广州雳德信息科技有限公司,50-150人,"移动互联网,其他",未融资,开发|测试|运维类,移动前端开发,Android,"['移动端', 'Android']",2020-09-02 16:20:23,广州,天河区,,10k-15k,3-5年,全职,大专,周末双休大神多多央企上班
产品经理,深圳市思迪信息技术股份有限公司,500-2000人,"移动互联网,金融",未融资,产品|需求|项目类,产品经理,产品经理,"['证券/期货', '基金', '用户研究', '需求分析', '原型设计', 'B端产品']",2020-09-02 16:21:15,深圳,南山区,,15k-20k,3-5年,全职,本科,六险一金
后端架构师,广州经传多赢投资咨询有限公司,2000人以上,金融,不需要融资,开发|测试|运维类,高端技术职位,架构师,['架构师'],2020-09-02 16:21:15,广州,天河区,,25k-45k,5-10年,全职,本科,出国旅游+不定时旅游+每月生日会
平台产品经理,特赞（上海）信息科技有限公司,150-500人,移动互联网,C轮,产品|需求|项目类,产品经理,产品经理,"['流程设计', '搜索', '推荐', 'B端产品']",2020-09-02 16:21:14,上海,虹口区,"['北外滩', '提篮桥']",15k-25k,1-3年,全职,本科,TOP级客户 精英团队 产品先驱
视频工程师,特赞（上海）信息科技有限公司,150-500人,移动互联网,C轮,开发|测试|运维类,后端开发,语音|视频|图形开发,"['视频', 'Java', 'C++']",2020-09-02 16:21:14,上海,虹口区,"['北外滩', '提篮桥']",25k-40k,3-5年,全职,本科,大牛团队、不打卡、宽松的发展环境
AD/ADD（客户总监/副总监）,特赞（上海）信息科技有限公司,150-500人,移动互联网,C轮,市场|商务类,品牌|广告,品牌策划,"['旅游', '媒体', '策划', '创意']",2020-09-02 16:21:14,上海,虹口区,"['四川北路', '海宁路', '七浦路']",20k-35k,5-10年,全职,本科,上班不打卡、扁平化管理
UI设计师,特赞（上海）信息科技有限公司,150-500人,移动互联网,C轮,设计类,交互,交互设计师,"['用户体验', '设计', 'UI', '交互']",2020-09-02 16:21:14,上海,虹口区,"['北外滩', '提篮桥']",20k-30k,3-5年,全职,本科,"大咖团队,扁平管理,平台优质,极富创意"
产品经理（智能创意工具）,特赞（上海）信息科技有限公司,150-500人,移动互联网,C轮,产品|需求|项目类,产品经理,产品经理,"['广告', '人工智能', '视频', '商业产品']",2020-09-02 16:21:14,上海,虹口区,"['北外滩', '提篮桥']",25k-35k,3-5年,全职,本科,TOP级客户 宽松的发展平台 好机遇
高级客户经理,特赞（上海）信息科技有限公司,150-500人,移动互联网,C轮,文娱|传媒|艺术|体育,广告|会展,广告客户经理|主管,"['广告营销', '电商']",2020-09-02 16:21:14,上海,黄浦区,,15k-25k,3-5年,全职,本科,电商客户 互联网氛围浓厚 学习型组织
品牌侧拓展经理,特赞（上海）信息科技有限公司,150-500人,移动互联网,C轮,销售类,销售,商务拓展|BD,"['企业服务', '大数据', 'BD']",2020-09-02 16:21:14,上海,黄浦区,,15k-25k,3-5年,全职,本科,宽松的发展平台 好机遇 薪资待遇优
测试工程师,特赞（上海）信息科技有限公司,150-500人,移动互联网,C轮,开发|测试|运维类,测试,测试工程师,"['测试', '自动化', '测试开发']",2020-09-02 16:21:14,上海,虹口区,"['北外滩', '提篮桥']",15k-25k,3-5年,全职,本科,全员持股计划、上班不打卡、扁平化管理
web前端,特赞（上海）信息科技有限公司,150-500人,移动互联网,C轮,开发|测试|运维类,前端开发,WEB前端,"['前端开发', 'React native']",2020-09-02 16:21:14,上海,虹口区,"['北外滩', '提篮桥']",20k-30k,3-5年,全职,本科,不打卡、前沿技术应用、大牛团队、周末双休
BD经理,特赞（上海）信息科技有限公司,150-500人,移动互联网,C轮,销售类,销售,大客户代表,"['广告营销', '销售', '大客户销售', 'BD']",2020-09-02 16:21:14,上海,虹口区,"['北外滩', '提篮桥']",10k-15k,1-3年,全职,本科,TOP级客户 宽松的发展平台 好机遇
AAD-阿里组,特赞（上海）信息科技有限公司,150-500人,移动互联网,C轮,市场|商务类,品牌|广告,广告专员,"['AD', 'AM']",2020-09-02 16:21:14,上海,黄浦区,,20k-25k,3-5年,全职,本科,TOP级客户 宽松的发展平台 好机遇
产品经理,特赞（上海）信息科技有限公司,150-500人,移动互联网,C轮,产品|需求|项目类,产品经理,产品经理,"['企业服务', '产品策划', '用户研究', '产品设计']",2020-09-02 16:21:14,上海,虹口区,"['北外滩', '提篮桥']",15k-25k,1-3年,全职,本科,不打卡、扁平化、全员持股、大牛团队
SaaS高级销售经理,特赞（上海）信息科技有限公司,150-500人,移动互联网,C轮,销售类,销售,销售经理,"['销售', 'KA']",2020-09-02 16:21:14,上海,黄浦区,,15k-25k,3-5年,全职,本科,TOP级客户 宽松的发展平台 好机遇
产品经理-推荐系统,秒针信息技术有限公司,2000人以上,"数据服务,广告营销",D轮及以上,产品|需求|项目类,产品经理,产品经理,"['云计算', '大数据', '产品策划']",2020-09-02 16:21:30,北京,海淀区,"['西三旗', '清河']",20k-30k,3-5年,全职,本科,福利待遇好 发展空间大
数据中台产品经理,秒针信息技术有限公司,2000人以上,"数据服务,广告营销",D轮及以上,产品|需求|项目类,产品经理,数据产品经理,"['大数据', '广告营销', '产品策划']",2020-09-02 16:21:30,北京,朝阳区,"['望京', '来广营', '花家地']",20k-35k,3-5年,全职,本科,福利待遇好 发展空间大
项目经理-推荐系统,秒针信息技术有限公司,2000人以上,"数据服务,广告营销",D轮及以上,产品|需求|项目类,项目管理,项目管理,['项目管理'],2020-09-02 16:21:30,北京,海淀区,"['西三旗', '清河']",20k-30k,3-5年,全职,本科,福利待遇好 发展空间大
高级产品经理-零售ERP,秒针信息技术有限公司,2000人以上,"数据服务,广告营销",D轮及以上,产品|需求|项目类,产品经理,产品经理,"['新零售', '产品策划']",2020-09-02 16:21:30,北京,朝阳区,"['望京', '来广营', '花家地']",25k-35k,5-10年,全职,本科,福利待遇好 发展空间大
K8s运维开发工程师,秒针信息技术有限公司,2000人以上,"数据服务,广告营销",D轮及以上,开发|测试|运维类,运维,运维开发工程师,['大数据'],2020-09-02 16:21:30,北京,朝阳区,"['望京', '来广营', '花家地']",15k-30k,1-3年,全职,本科,福利待遇好 发展空间大
高级大数据开发工程师,秒针信息技术有限公司,2000人以上,"数据服务,广告营销",D轮及以上,开发|测试|运维类,数据开发,数据开发,"['云计算', '大数据', '数据仓库']",2020-09-02 16:21:30,北京,朝阳区,"['望京', '来广营', '花家地']",30k-40k,5-10年,全职,本科,福利待遇好 发展空间大
Peoplesoft研发工程师,秒针信息技术有限公司,2000人以上,"数据服务,广告营销",D轮及以上,开发|测试|运维类,后端开发,Java,['后端'],2020-09-02 16:21:30,北京,朝阳区,"['望京', '来广营', '花家地']",15k-20k,1-3年,全职,本科,福利待遇好 发展空间大 精英团队
大客户销售（SaaS）,杭州尚尚签网络科技有限公司,150-500人,"移动互联网,企业服务",C轮,销售类,销售,客户经理,[],2020-09-02 16:21:29,合肥,庐阳区,,15k-30k,3-5年,全职,本科,行业Top，C轮融资，六险一金，弹性工作
研发项目经理,杭州尚尚签网络科技有限公司,150-500人,"移动互联网,企业服务",C轮,产品|需求|项目类,项目管理,项目管理,"['PMP', '项目管理', '敏捷']",2020-09-02 16:21:29,杭州,西湖区,"['西溪', '西湖', '文一路']",12k-24k,3-5年,全职,本科,行业Top，C轮融资，六险一金，弹性工作
C++计算几何算法工程师,广东三维家信息科技有限公司,500-2000人,"移动互联网,硬件",B轮,开发|测试|运维类,后端开发,C|C++,"['C++', '算法', '图像算法']",2020-09-02 16:21:29,广州,天河区,,25k-40k,3-5年,全职,本科,双休 年终奖 绩效奖 六险一金
运营平台产品经理,广东三维家信息科技有限公司,500-2000人,"移动互联网,硬件",B轮,产品|需求|项目类,产品经理,产品经理,"['新零售', '移动互联网', '产品策划', '产品设计', 'SaaS', '企业软件']",2020-09-02 16:21:29,广州,天河区,,18k-30k,3-5年,全职,本科,弹性工作制 年终奖 六险一金 晋升
武汉销售总监（M1）,杭州尚尚签网络科技有限公司,150-500人,"移动互联网,企业服务",C轮,销售类,销售管理,销售总监,"['企业服务', '大客户代表', '领导力', '部门管理', '市场管理']",2020-09-02 16:21:29,武汉,洪山区,,15k-30k,5-10年,全职,本科,行业Top，C轮融资，六险一金，弹性工作
AI产品专家/总监,广东三维家信息科技有限公司,500-2000人,"移动互联网,硬件",B轮,产品|需求|项目类,高端产品职位,产品总监,"['部门管理', '领导力']",2020-09-02 16:21:29,广州,天河区,,35k-60k,5-10年,全职,本科,双休 绩效奖金 年终奖 六险一金
南京大客户销售经理,杭州尚尚签网络科技有限公司,150-500人,"移动互联网,企业服务",C轮,销售类,销售,大客户代表,"['企业服务', '销售', '大客户销售', 'KA']",2020-09-02 16:21:29,南京,玄武区,,12k-24k,3-5年,全职,本科,C轮融资 弹性办公 六险一金
c++开发工程师,广东三维家信息科技有限公司,500-2000人,"移动互联网,硬件",B轮,开发|测试|运维类,后端开发,C|C++,"['C++', '算法']",2020-09-02 16:21:29,广州,天河区,,11k-18k,1-3年,全职,本科,双休 年终奖 绩效奖 六险一金
视频客服,深圳市玄关健康医疗互联网有限公司,150-500人,"移动互联网,医疗丨健康",不需要融资,运营|编辑|客服类,客服,客服专员|助理,['售后'],2020-09-02 16:22:23,深圳,南山区,,6k-8k,1-3年,全职,大专,双休、弹性上班时间、六险一金、探亲费用
项目助理（PA）,上海欢动科技有限公司,50-150人,"移动互联网,游戏",A轮,产品|需求|项目类,项目管理,项目助理,"['游戏', '项目管理', '过程管理', '敏捷', 'PMP']",2020-09-02 16:22:23,上海,浦东新区,,8k-12k,1-3年,全职,本科,项目分红 上班撸猫 带薪休假
系统运维架构师,北京心更远科技发展有限公司,2000人以上,"移动互联网,教育",D轮及以上,开发|测试|运维类,运维,运维工程师,"['系统运维', 'DevOps/AIOps']",2020-09-02 16:22:23,北京,朝阳区,"['望京', '来广营']",30k-50k,5-10年,全职,本科,七险一金，带薪年假
Windows研发工程师,北京心更远科技发展有限公司,2000人以上,"移动互联网,教育",D轮及以上,开发|测试|运维类,移动前端开发,其他前端开发,"['音视频开发', 'C/C++']",2020-09-02 16:22:23,北京,朝阳区,"['望京', '来广营']",20k-40k,3-5年,全职,本科,七险一金，带薪年假
执行策划(战斗),上海欢动科技有限公司,50-150人,"移动互联网,游戏",A轮,产品|需求|项目类,游戏策划,其他游戏职位,"['游戏', '手游策划', '游戏执行策划', '格斗游戏策划', '游戏策划']",2020-09-02 16:22:23,上海,浦东新区,,6k-10k,1-3年,全职,大专,五险一金 带薪休假 项目分红 上班撸猫
游戏界面设计师,上海欢动科技有限公司,50-150人,"移动互联网,游戏",A轮,设计类,原画|美术|特效,游戏界面,"['游戏', 'UI设计', '手游', 'Icon设计', '手绘']",2020-09-02 16:22:23,上海,浦东新区,,12k-18k,3-5年,全职,大专,绩效奖金 带薪休假 上班撸猫
游戏活动策划,上海欢动科技有限公司,50-150人,"移动互联网,游戏",A轮,产品|需求|项目类,游戏策划,其他游戏职位,"['游戏', '手游策划', '游戏策划']",2020-09-02 16:22:23,上海,浦东新区,,8k-15k,1-3年,全职,大专,五险一金 带薪休假 项目分红 上班撸猫
电商运营,深圳市玄关健康医疗互联网有限公司,150-500人,"移动互联网,医疗丨健康",不需要融资,运营|编辑|客服类,运营,电商运营,['活动策划'],2020-09-02 16:22:23,深圳,南山区,,8k-15k,3-5年,全职,本科,双休、弹性上班时间、六险一金、探亲费用
客户经理,深圳市玄关健康医疗互联网有限公司,150-500人,"移动互联网,医疗丨健康",不需要融资,销售类,销售,客户经理,"['医疗健康', '客户代表', '区域销售']",2020-09-02 16:22:22,西安,新城区,,5k-8k,1-3年,全职,大专,六险一金，年度体检，团队旅游
高级测试工程师,深圳市玄关健康医疗互联网有限公司,150-500人,"移动互联网,医疗丨健康",不需要融资,开发|测试|运维类,测试,测试工程师,"['医疗健康', 'Web测试', '功能测试', 'app测试']",2020-09-02 16:22:22,深圳,南山区,,15k-20k,3-5年,全职,本科,六险一金，年度体检，团队旅游
VIP客服专员,上海欢动科技有限公司,50-150人,"移动互联网,游戏",A轮,运营|编辑|客服类,客服,在线客服,"['游戏', '游戏客服', 'VIP客服', '在线客服']",2020-09-02 16:22:22,上海,浦东新区,,6k-8k,1-3年,全职,大专,带薪休假 绩效奖金 上班撸猫
资深u3d客户端开发工程师,上海欢动科技有限公司,50-150人,"移动互联网,游戏",A轮,开发|测试|运维类,移动前端开发,U3D,"['游戏', '前端开发', 'C/C++', 'Unity3d', '架构师']",2020-09-02 16:22:22,上海,浦东新区,,20k-25k,5-10年,全职,本科,"项目分红,带薪休假,上班吸猫，公司旅游"
手游测试工程师（线上）,上海欢动科技有限公司,50-150人,"移动互联网,游戏",A轮,开发|测试|运维类,测试,功能测试,"['游戏', '功能测试', '系统测试', '游戏测试']",2020-09-02 16:22:22,上海,浦东新区,,6k-9k,1-3年,全职,大专,带薪休假 绩效奖金 上班撸猫
手游测试工程师,上海欢动科技有限公司,50-150人,"移动互联网,游戏",A轮,开发|测试|运维类,测试,测试工程师,"['性能测试', '黑盒测试', '自动化', '游戏测试']",2020-09-02 16:22:22,上海,浦东新区,,6k-12k,3-5年,全职,大专,"带薪休假,项目分红,上班撸猫"
客户经理,深圳市玄关健康医疗互联网有限公司,150-500人,"移动互联网,医疗丨健康",不需要融资,销售类,销售,客户经理,"['医疗健康', '客户代表', '技术支持']",2020-09-02 16:22:22,广州,越秀区,"['岭南', '建设']",5k-8k,1-3年,全职,大专,双休、弹性上班时间、六险一金、探亲费用
社区用户运营,深圳市玄关健康医疗互联网有限公司,150-500人,"移动互联网,医疗丨健康",不需要融资,运营|编辑|客服类,运营,社区运营,"['移动互联网', '医疗健康', '社区运营', '用户运营']",2020-09-02 16:22:24,深圳,南山区,,8k-11k,3-5年,全职,本科,六险一金，年度体检，团队旅游
运营主管,海深智能科技（上海）有限公司,15-50人,"移动互联网,电商",A轮,运营|编辑|客服类,运营,线下拓展运营,"['新零售', '本地生活', '线下用户运营', '商家运营', '市场', '商务']",2020-09-02 16:22:23,淮安,清浦区,,7k-12k,3-5年,全职,本科,团队背景优秀 福利好
技术支持工程师,深圳市玄关健康医疗互联网有限公司,150-500人,"移动互联网,医疗丨健康",不需要融资,开发|测试|运维类,运维,IT技术支持,"['医疗健康', 'IT支持']",2020-09-02 16:22:23,广州,越秀区,"['岭南', '建设']",5k-8k,1-3年,全职,大专,双休、弹性上班时间、六险一金、探亲费用
招聘经理,海深智能科技（上海）有限公司,15-50人,"移动互联网,电商",A轮,综合职能|高级管理,人力资源,招聘,"['企业服务', '大数据', '人力资源', '人事', '招聘']",2020-09-02 16:22:23,上海,浦东新区,['张江'],7k-12k,1-3年,全职,本科,技术大牛 工作氛围好 福利好
软件开发工程师,海深智能科技（上海）有限公司,15-50人,"移动互联网,电商",A轮,开发|测试|运维类,后端开发,Node.js,"['后端', '服务器端', 'Node.js', 'Python']",2020-09-02 16:22:23,上海,浦东新区,,16k-26k,1-3年,全职,本科,年底多薪 带薪年假 团队氛围好
测试工程师,深圳市玄关健康医疗互联网有限公司,150-500人,"移动互联网,医疗丨健康",不需要融资,开发|测试|运维类,测试,测试工程师,"['功能测试', '自动化测试']",2020-09-02 16:22:23,深圳,南山区,,10k-15k,3-5年,全职,本科,五险一金，年度体检，团队旅游
游戏数据分析师,上海欢动科技有限公司,50-150人,"移动互联网,游戏",A轮,产品|需求|项目类,数据分析,数据分析,"['游戏', '数据分析', 'SQL', '数据库', '数据运营']",2020-09-02 16:22:23,上海,浦东新区,,8k-15k,1-3年,全职,本科,项目分红 带薪休假 上班撸猫
资深Unity3D客户端开发工程师,上海欢动科技有限公司,50-150人,"移动互联网,游戏",A轮,开发|测试|运维类,移动前端开发,U3D,"['游戏', '前端开发', 'Unity3d', 'C/C++']",2020-09-02 16:22:23,上海,浦东新区,,20k-30k,5-10年,全职,本科,项目分红 带薪休假 上班吸猫 公司旅游
资深游戏ui设计师,上海欢动科技有限公司,50-150人,"移动互联网,游戏",A轮,设计类,原画|美术|特效,游戏界面,"['游戏', 'UI设计', 'GUI', '手游', 'Icon设计']",2020-09-02 16:22:23,上海,浦东新区,,20k-30k,5-10年,全职,大专,"项目分红,带薪休假,上班吸猫，公司旅游"
实施工程师,深圳市玄关健康医疗互联网有限公司,150-500人,"移动互联网,医疗丨健康",不需要融资,开发|测试|运维类,企业软件,实施工程师,['医疗健康'],2020-09-02 16:22:23,深圳,南山区,"['大冲', '科技园']",8k-12k,1-3年,全职,本科,双休、弹性上班时间、六险一金、探亲费用
客户经理,深圳市玄关健康医疗互联网有限公司,150-500人,"移动互联网,医疗丨健康",不需要融资,销售类,销售,客户经理,"['医疗健康', '客户代表', '市场拓展', '大客户销售']",2020-09-02 16:22:23,广州,越秀区,"['岭南', '建设']",8k-15k,3-5年,全职,大专,双休、弹性上班时间、六险一金、探亲费用
商务总监,海深智能科技（上海）有限公司,15-50人,"移动互联网,电商",A轮,销售类,销售,商务拓展|BD,"['大客户销售', '市场拓展', '商务拓展', '售前支持']",2020-09-02 16:22:23,上海,浦东新区,,20k-36k,3-5年,全职,本科,年底多薪 发展空间大 福利好 待遇优厚
渠道商务经理,上海欢动科技有限公司,50-150人,"移动互联网,游戏",A轮,市场|商务类,渠道|推广,渠道推广,"['游戏', '渠道', '商务拓展', '游戏推广', '市场分析']",2020-09-02 16:22:23,上海,浦东新区,,10k-20k,3-5年,全职,大专,带薪休假 项目分红 上班撸猫
计算机视觉算法工程师,海深智能科技（上海）有限公司,15-50人,"移动互联网,电商",A轮,开发|测试|运维类,人工智能,深度学习,"['深度学习', '计算机视觉', '算法', '人工智能']",2020-09-02 16:22:23,上海,浦东新区,,25k-50k,1-3年,全职,硕士,年底多薪 技术大牛 学术氛围好 成长迅速
客服,深圳市玄关健康医疗互联网有限公司,150-500人,"移动互联网,医疗丨健康",不需要融资,运营|编辑|客服类,客服,客服专员|助理,"['医疗健康', '视频']",2020-09-02 16:22:23,深圳,南山区,,6k-8k,1-3年,全职,大专,双休、弹性上班时间、六险一金、探亲费用
市场助理,北京天鹏恒宇科技发展有限公司,150-500人,"金融,医疗丨健康",不需要融资,市场|商务类,市场|营销,市场营销,['医疗健康'],2020-09-02 16:22:36,北京,海淀区,"['上地', '西二旗', '马连洼']",5k-8k,不限,全职,本科,五险一金 绩效奖金 餐补 带薪年假
部门助理,北京天鹏恒宇科技发展有限公司,150-500人,"金融,医疗丨健康",不需要融资,综合职能|高级管理,行政,助理,['医疗健康'],2020-09-02 16:22:36,北京,海淀区,"['上地', '西二旗', '马连洼']",5k-8k,不限,全职,本科,五险一金 绩效奖金 餐补 带薪年假
销售经理,北京天鹏恒宇科技发展有限公司,150-500人,"金融,医疗丨健康",不需要融资,销售类,销售,销售经理,['销售'],2020-09-02 16:22:35,北京,海淀区,['上地'],10k-20k,1-3年,全职,本科,五险一金 绩效奖金 带薪年假
.NET开发工程师,北京天鹏恒宇科技发展有限公司,150-500人,"金融,医疗丨健康",不需要融资,开发|测试|运维类,后端开发,C#|.NET,['C#/.NET'],2020-09-02 16:22:35,北京,海淀区,"['上地', '西二旗', '马连洼']",7k-12k,1-3年,全职,大专,"五险一金,带薪年假,差补,餐补"
产品顾问,北京天鹏恒宇科技发展有限公司,150-500人,"金融,医疗丨健康",不需要融资,产品|需求|项目类,产品经理,产品助理,['医疗健康'],2020-09-02 16:22:35,北京,海淀区,"['上地', '西二旗', '马连洼']",8k-15k,1-3年,全职,本科,"五险一金,带薪年假"
.net研发,北京天鹏恒宇科技发展有限公司,150-500人,"金融,医疗丨健康",不需要融资,开发|测试|运维类,企业软件,实施工程师,"['软件开发', 'Java']",2020-09-02 16:22:35,北京,海淀区,"['上地', '西二旗', '马连洼']",4k-8k,应届毕业生,全职,大专,"午餐补助,出差补助,绩效奖金"
Android,北京天鹏恒宇科技发展有限公司,150-500人,"金融,医疗丨健康",不需要融资,开发|测试|运维类,移动前端开发,Android,['移动端'],2020-09-02 16:22:35,北京,海淀区,"['上地', '西二旗', '马连洼']",10k-15k,1-3年,全职,本科,五险一金 绩效奖金
营销总监,北京天鹏恒宇科技发展有限公司,150-500人,"金融,医疗丨健康",不需要融资,销售类,销售管理,销售总监,['医疗健康'],2020-09-02 16:22:35,北京,海淀区,"['上地', '西二旗', '马连洼']",25k-50k,5-10年,全职,本科,"五险一金,饭补,加班补助,带薪年假"
实施工程师,北京天鹏恒宇科技发展有限公司,150-500人,"金融,医疗丨健康",不需要融资,开发|测试|运维类,企业软件,实施工程师,"['ERP', '实施']",2020-09-02 16:22:35,北京,海淀区,"['上地', '西二旗', '马连洼']",5k-10k,不限,全职,不限,出差补贴，五险一金，带薪年假
.NET,北京天鹏恒宇科技发展有限公司,150-500人,"金融,医疗丨健康",不需要融资,开发|测试|运维类,后端开发,C#|.NET,"['移动互联网', '医疗健康']",2020-09-02 16:22:35,北京,海淀区,['上地'],10k-20k,1-3年,全职,大专,五险一金 餐补 绩效奖金
运维专家（oracle）,北京天鹏恒宇科技发展有限公司,150-500人,"金融,医疗丨健康",不需要融资,开发|测试|运维类,运维,运维工程师,['医疗健康'],2020-09-02 16:22:35,北京,海淀区,"['上地', '西二旗', '马连洼']",15k-20k,1-3年,全职,不限,"五险一金,饭补,加班补助,带薪年假"
.NET,北京天鹏恒宇科技发展有限公司,150-500人,"金融,医疗丨健康",不需要融资,开发|测试|运维类,后端开发,C#|.NET,['C#/.NET'],2020-09-02 16:22:35,北京,海淀区,"['上地', '西二旗', '马连洼']",8k-15k,1-3年,全职,大专,全勤奖 ，午餐补助，绩效奖金，五险一金
java中级工程师,北京天鹏恒宇科技发展有限公司,150-500人,"金融,医疗丨健康",不需要融资,开发|测试|运维类,后端开发,Java,['医疗健康'],2020-09-02 16:22:35,北京,海淀区,"['上地', '西二旗', '马连洼']",10k-20k,1-3年,全职,本科,"五险一金,带薪年假,出差补助"
售前工程师,北京天鹏恒宇科技发展有限公司,150-500人,"金融,医疗丨健康",不需要融资,开发|测试|运维类,企业软件,售前工程师,"['医疗健康', '技术支持', '售前', '售后']",2020-09-02 16:22:35,北京,海淀区,['上地'],9k-18k,1-3年,全职,本科,"五险一金,带薪年假,午餐补助"
高级.net研发,北京天鹏恒宇科技发展有限公司,150-500人,"金融,医疗丨健康",不需要融资,开发|测试|运维类,后端开发,C#|.NET,"['医疗健康', '.NET', 'C#']",2020-09-02 16:22:35,北京,海淀区,"['上地', '西二旗', '马连洼']",15k-25k,3-5年,全职,本科,"五险一金,饭补,加班补助,带薪年假"
广告投放（教育）,成都高知鹭桦信息技术有限公司,50-150人,移动互联网,未融资,市场|商务类,品牌|广告,广告投放,['教育'],2020-09-02 16:22:45,成都,武侯区,,7k-14k,1-3年,全职,大专,有上升空间
商务经理,成都高知鹭桦信息技术有限公司,50-150人,移动互联网,未融资,市场|商务类,市场|营销,商务渠道,"['市场拓展', 'BD']",2020-09-02 16:22:45,成都,高新区,,8k-12k,3-5年,全职,本科,年底双薪
广告投放（电商-鲁班）,成都高知鹭桦信息技术有限公司,50-150人,移动互联网,未融资,市场|商务类,品牌|广告,广告投放,['电商'],2020-09-02 16:22:45,成都,武侯区,,7k-13k,1-3年,全职,大专,上升空间
人力资源经理,成都高知鹭桦信息技术有限公司,50-150人,移动互联网,未融资,综合职能|高级管理,高端综合职能职位,人力资源经理,"['移动互联网', '部门管理', '人力资源规划']",2020-09-02 16:22:45,成都,武侯区,,9k-15k,5-10年,全职,本科,团队管理 五险一金 绩效奖金
短视频运营主管,成都高知鹭桦信息技术有限公司,50-150人,移动互联网,未融资,运营|编辑|客服类,运营,内容运营,"['运营', '用户增长', '用户留存']",2020-09-02 16:22:45,成都,武侯区,,8k-13k,不限,全职,大专,福利好 氛围好 晋升机会多
公众号运营,成都高知鹭桦信息技术有限公司,50-150人,移动互联网,未融资,运营|编辑|客服类,运营,新媒体运营,"['微信运营', '新媒体运营', '活动策划']",2020-09-02 16:22:45,成都,武侯区,,5k-7k,1-3年,全职,大专,全勤奖 六险一金
hrbp,成都高知鹭桦信息技术有限公司,50-150人,移动互联网,未融资,综合职能|高级管理,人力资源,HRBP,"['电商', '移动互联网', '人力资源', '员工关系', '绩效管理']",2020-09-02 16:22:45,成都,武侯区,,8k-12k,3-5年,全职,本科,发展空间大 扁平化管理 年底双薪
产品经理（小程序）,深圳市健康阿鹿信息科技有限公司,50-150人,"移动互联网,医疗丨健康",不需要融资,产品|需求|项目类,产品经理,产品经理,['医疗健康'],2020-09-02 16:22:45,深圳,南山区,"['西丽', '大冲', '科技园']",10k-18k,1-3年,全职,本科,双休、六险一金、公司实力雄厚、项目有前景
广告投放（游戏）,成都高知鹭桦信息技术有限公司,50-150人,移动互联网,未融资,市场|商务类,品牌|广告,广告投放,['游戏'],2020-09-02 16:22:45,成都,武侯区,,10k-20k,3-5年,全职,大专,上升空间
视觉设计师,深圳市健康阿鹿信息科技有限公司,50-150人,"移动互联网,医疗丨健康",不需要融资,设计类,视觉,视觉设计,"['视觉', '手绘']",2020-09-02 16:22:45,深圳,南山区,"['科技园', '西丽', '大冲']",6k-10k,1-3年,全职,本科,公司前景好，发展空间广，上市公司
产品总监,深圳市健康阿鹿信息科技有限公司,50-150人,"移动互联网,医疗丨健康",不需要融资,产品|需求|项目类,高端产品职位,产品总监,"['医疗健康', '移动互联网']",2020-09-02 16:22:45,深圳,南山区,"['科技园', '西丽']",25k-35k,5-10年,全职,本科,"上市公司,实力雄厚,期股权激励,前景好"
平台运营,成都高知鹭桦信息技术有限公司,50-150人,移动互联网,未融资,运营|编辑|客服类,运营,运营,"['微博运营', '微信运营', '新媒体运营']",2020-09-02 16:22:45,成都,武侯区,,5k-8k,1-3年,全职,本科,福利好 13薪
资深文案策划,成都高知鹭桦信息技术有限公司,50-150人,移动互联网,未融资,运营|编辑|客服类,编辑,文案策划,"['文案', '财经', '内容', '软文']",2020-09-02 16:22:45,成都,武侯区,,8k-12k,3-5年,全职,大专,五险一金 全勤奖
视频运营,深圳市健康阿鹿信息科技有限公司,50-150人,"移动互联网,医疗丨健康",不需要融资,运营|编辑|客服类,运营,新媒体运营,"['视频', '医疗健康', '用户增长', '用户留存']",2020-09-02 16:22:45,深圳,南山区,"['科技园', '西丽', '大冲']",7k-13k,1-3年,全职,本科,双休、六险一金、上市公司、项目有前景
nodejs开发工程师,深圳市健康阿鹿信息科技有限公司,50-150人,"移动互联网,医疗丨健康",不需要融资,开发|测试|运维类,后端开发,Node.js,"['医疗健康', '移动互联网', 'Python', 'Node.js']",2020-09-02 16:22:45,深圳,南山区,"['科技园', '西丽', '大冲']",15k-25k,3-5年,全职,本科,双休、六险一金、公司实力雄厚、项目有前景
市场实习生,北京拉勾网络技术有限公司,500-2000人,企业服务,D轮及以上,市场|商务类,市场|营销,市场策划,"['企业服务', '移动互联网', '微信运营', '文案/策划', '市场', '新媒体运营']",2020-09-02 16:24:56,北京,海淀区,,2k-4k,应届毕业生,实习,本科,转正机会、快速成长、平台大、定期培训
会计,杭州米雅信息科技有限公司,150-500人,移动互联网,不需要融资,综合职能|高级管理,财务,会计,"['财务', '审计', '税务']",2020-09-02 16:23:43,杭州,滨江区,"['西兴', '长河']",10k-15k,3-5年,全职,本科,弹性工作 升职机会多
货运司机,小蜜蜂（广州）新能源汽车有限公司,150-500人,汽车丨出行,不需要融资,交通|运输|物流|仓储,交通运输服务,司机,['物流'],2020-09-02 16:23:06,广州,黄埔区,,1k-2k,不限,全职,不限,月纯收入1.2以上。
