positionName,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,positionLables,createTime,city,district,businessZones,salary,workYear,jobNature,education,positionAdvantage
信贷客户经理,上海厚泽明远信息咨询有限公司,15-50人,金融,未融资,销售类,销售,销售经理,"['借贷', '投资/融资', '销售', '客户代表']",2020-09-03 14:20:54,上海,黄浦区,"['南京东路', '外滩', '人民广场']",15k-20k,不限,全职,不限,五险一金 周末双休 带薪年假 节日福利
招聘经理,北京三快在线科技有限公司,2000人以上,消费生活,上市公司,综合职能|高级管理,人力资源,招聘,"['HR', '人力资源', '招聘']",2020-09-03 14:20:53,北京,,,20k-30k,5-10年,全职,本科,大平台 快速发展
视频图像算法工程师,北京小川在线网络技术有限公司,500-2000人,文娱丨内容,D轮及以上,开发|测试|运维类,人工智能,深度学习,"['广告营销', '视频', '深度学习', '图像处理', '算法']",2020-09-03 14:20:52,北京,,,30k-60k,3-5年,全职,本科,"高薪高股,六险一金,提供三餐,房补"
U3D/UE4开发工程师,佳都新太科技股份有限公司,2000人以上,"移动互联网,数据服务",上市公司,设计类,视觉,UE,['UE'],2020-09-03 14:20:48,广州,天河区,,25k-40k,3-5年,全职,本科,上市公司、五险一金、节日福利、免费班车
上市企业~研究生学习规划师~,北京尚德在线教育科技有限公司,2000人以上,"移动互联网,教育",B轮,销售类,销售,电话销售,"['销售顾问', '销售', '电话销售', '客户代表']",2020-09-03 14:20:47,深圳,龙岗区,['坂田'],7k-12k,不限,全职,大专,内部孵化分裂晋升，一年4次竞聘，岗前培训体系
置业顾问房产经纪人,武汉睿家置业有限公司,50-150人,"房产家居,物联网",未融资,销售类,销售,销售顾问,"['销售', '电话销售', '渠道分销']",2020-09-03 14:20:44,武汉,汉阳区,,4k-6k,不限,全职,不限,高提成，竞争低，团队氛围良好
储备市场经理,上海初瞳信息技术有限公司,50-150人,"移动互联网,消费生活",不需要融资,销售类,销售管理,城市经理,"['电商', '市场管理', '创业', '领导力', '决策能力']",2020-09-03 14:20:43,上海,浦东新区,['曹路'],8k-15k,1-3年,全职,本科,五险一金，团队氛围好，公司项目佳
销售精英,四川明腾信息技术有限公司,50-150人,"企业服务,电商",未融资,销售类,销售,销售经理,"['电商', '信息安全', '销售', 'KA', '客户代表']",2020-09-03 14:20:43,西安,雁塔区,,8k-12k,应届毕业生,全职,不限,发展前景大
测试开发工程师,上海盛付通电子支付服务有限公司,150-500人,"移动互联网,金融",不需要融资,生产|加工|制造,质量管理|安全防护,质量管理|测试工程师(QA|QC工程师),[],2020-09-03 14:21:31,上海,浦东新区,,10k-20k,5-10年,全职,本科,"带薪年假,感恩基金,子女福利,休闲餐点"
产品经理（阅读app）,上海喜马拉雅科技有限公司,2000人以上,"移动互联网,文娱丨内容",D轮及以上,产品|需求|项目类,产品经理,产品经理,"['产品策划', '用户增长', '用户研究', '原型设计']",2020-09-03 14:21:30,北京,朝阳区,['望京'],15k-25k,3-5年,全职,本科,极客文化 创新团队 成长迅速
核心Java开发工程师,四川众鹏科技有限公司,50-150人,"移动互联网,消费生活",未融资,开发|测试|运维类,后端开发,Java,"['Java', '软件开发', '分布式', '企业软件']",2020-09-03 14:21:29,成都,高新区,,12k-20k,5-10年,全职,本科,"六险一金,年底双薪,节日福利,年度体检"
技术经理/高级PHP开发工程师,广州市格利食品网络信息有限公司,50-150人,电商,不需要融资,开发|测试|运维类,高端技术职位,技术经理,"['部门管理', '技术管理', '团队建设']",2020-09-03 14:21:20,广州,,,18k-23k,5-10年,全职,本科,0-1打磨产品、电商平台、技术型团队、加班少
中级场景原画,广州明朝互动科技股份有限公司,150-500人,游戏,D轮及以上,设计类,原画|美术|特效,游戏场景,"['游戏', '写实', '欧美风', '手游', '场景原画']",2020-09-03 14:21:20,广州,天河区,"['五山', '东圃']",10k-15k,1-3年,全职,本科,"高薪福利多,牛人团队,半年调薪"
高级后端开发工程师,上海沃点网络科技有限公司,150-500人,"数据服务,软件开发",B轮,开发|测试|运维类,后端开发,后端开发,['后端'],2020-09-03 14:21:20,上海,浦东新区,['金桥'],16k-20k,5-10年,全职,本科,发展前景良好、上班氛围轻松愉悦、五险一金
前端开发工程师,深圳市瑞达飞行科技有限公司,15-50人,"信息安全,移动互联网",未融资,开发|测试|运维类,前端开发,WEB前端,"['前端开发', 'HTML', 'HTML5']",2020-09-03 14:21:19,深圳,南山区,['科技园'],12k-18k,3-5年,全职,本科,"周末双休,年终双薪,弹性上班,生日会"
测试工程师,福州朴朴电子商务有限公司,2000人以上,"电商,移动互联网",B轮,开发|测试|运维类,测试,测试工程师,"['Web测试', 'app测试']",2020-09-03 14:21:18,深圳,福田区,,11k-22k,3-5年,全职,本科,千万用户，百万日活，高值期权
资深前端开发工程师,上海微创软件股份有限公司,2000人以上,"企业服务,移动互联网",不需要融资,开发|测试|运维类,前端开发,React,"['React', 'Node.js']",2020-09-03 14:21:15,杭州,余杭区,,20k-25k,5-10年,全职,大专,天猫超市
大数据开发工程师,广州猎游信息科技有限公司,150-500人,"文娱丨内容,游戏",A轮,开发|测试|运维类,数据开发,其他数据开发,"['社交', '直播', 'Hadoop', 'Storm', 'Spark', 'MySQL']",2020-09-03 14:21:10,广州,天河区,['东圃'],12k-18k,1-3年,全职,本科,团队气氛佳 发展前景好
外贸主管-智能卡,深圳市天俊智能卡有限公司,150-500人,"移动互联网,电商",未融资,贸易|批发|零售|租赁业,贸易,贸易|外贸经理|主管,[],2020-09-03 14:21:09,深圳,龙岗区,['坂田'],12k-20k,3-5年,全职,大专,薪酬高、福利好、资源多、经验丰富、有工厂
软件开发实习生,北京阿舱教育科技有限公司,50-150人,"移动互联网,教育",A轮,开发|测试|运维类,前端开发,WEB前端,['教育'],2020-09-03 14:21:07,北京,朝阳区,,2k-4k,应届毕业生,实习,本科,教育技术 创新变革 年轻团队
销售总监,深圳复临信息科技有限公司,50-150人,"移动互联网,企业服务",B轮,销售类,销售管理,销售总监,[],2020-09-03 14:21:03,深圳,南山区,"['科技园', '大冲']",20k-30k,5-10年,全职,本科,导师制 周末双休 年度体检 下午茶 弹性工作
移动应用开发工程师,深圳市禅游科技股份有限公司,150-500人,游戏,上市公司,开发|测试|运维类,后端开发,后端开发,"['游戏', '后端', '客户端', 'Android']",2020-09-03 14:21:02,深圳,南山区,,13k-18k,3-5年,全职,不限,双休，五险一金，包早餐、加班晚餐
促销销售人员（定点销售+无责底薪+包住）,成都吉柏亿科技有限公司,50-150人,"医疗丨健康,通讯电子",不需要融资,销售类,销售,大客户代表,['销售'],2020-09-03 14:21:02,成都,青羊区,['光华'],5k-9k,不限,全职,大专,弹性工作制，包住
